[17, 0, 0, 0, 0, 0, 0, 0]
[17, 0, 0, 0, 0, 0, 0, 0]
[17, 0, 0, 0, 0, 0, 0, 0]
[17, 0, 0, 0, 0, 0, 0, 0]
[17, 0, 0, 0, 0, 0, 0, 0]
[17, 0, 0, 0, 0, 0, 0, 0]
[17, 0, 0, 0, 0, 0, 0, 0]
[17, 4, 0, 0, 0, 0, 0, 0]
[17, 4, 0, 0, 0, 0, 0, 0]
[17, 5, 11, 0, 0, 0, 0, 0]
[17, 5, 15, 0, 0, 0, 0, 0]
[17, 5, 18, 0, 0, 0, 0, 0]
[17, 5, 18, 0, 0, 0, 0, 0]
[17, 5, 19, 23, 0, 0, 0, 0]
[17, 5, 19, 26, 0, 0, 0, 0]
[17, 5, 19, 27, 0, 0, 0, 0]
[17, 5, 19, 30, 0, 0, 0, 0]
[17, 5, 18, 31, 0, 0, 0, 0]
[17, 5, 19, 36, 0, 0, 0, 0]
[17, 5, 19, 39, 0, 0, 0, 0]
[17, 5, 19, 41, 0, 0, 0, 0]
[17, 5, 18, 41, 0, 0, 0, 0]
[17, 5, 19, 42, 44, 0, 0, 0]
[17, 5, 19, 42, 49, 0, 0, 0]
[17, 5, 19, 42, 52, 0, 0, 0]
[17, 5, 19, 42, 52, 0, 0, 0]
[17, 5, 18, 43, 52, 0, 0, 0]
[17, 5, 18, 43, 52, 0, 0, 0]
[17, 5, 19, 43, 53, 0, 0, 0]
[17, 5, 19, 43, 53, 0, 0, 0]
[17, 5, 19, 43, 55, 0, 0, 0]
[17, 5, 19, 43, 56, 0, 0, 0]
[17, 5, 19, 43, 57, 0, 0, 0]
[17, 5, 18, 42, 58, 0, 0, 0]
[17, 5, 19, 42, 58, 0, 0, 0]
[17, 5, 19, 42, 59, 0, 0, 0]
[17, 5, 19, 42, 64, 0, 0, 0]
[17, 5, 19, 42, 66, 0, 0, 0]
[17, 5, 19, 42, 68, 0, 0, 0]
[17, 5, 19, 42, 68, 0, 0, 0]
[17, 5, 19, 42, 67, 0, 0, 0]
[17, 5, 19, 42, 67, 0, 0, 0]
[17, 5, 19, 42, 66, 0, 0, 0]
[17, 5, 19, 42, 65, 0, 0, 0]
[17, 5, 19, 42, 64, 0, 0, 0]
[17, 5, 19, 42, 64, 0, 0, 0]
[17, 5, 19, 42, 63, 0, 0, 0]
[17, 5, 18, 43, 62, 0, 0, 0]
[17, 5, 18, 42, 61, 0, 0, 0]
[17, 5, 18, 43, 61, 0, 0, 0]
[17, 5, 19, 43, 60, 0, 0, 0]
