[6, 97, 0, 0, 0, 0, 0, 0]
[6, 96, 1, 0, 0, 0, 0, 0]
[6, 93, 4, 0, 0, 0, 0, 0]
[6, 86, 11, 0, 0, 0, 0, 0]
[6, 84, 13, 0, 0, 0, 0, 0]
[6, 84, 13, 0, 0, 0, 0, 0]
[6, 81, 16, 0, 0, 0, 0, 0]
[6, 82, 14, 1, 0, 0, 0, 0]
[6, 85, 10, 2, 0, 0, 0, 0]
[6, 88, 9, 0, 0, 0, 0, 0]
[6, 91, 6, 0, 0, 0, 0, 0]
[6, 89, 7, 1, 0, 0, 0, 0]
[6, 87, 9, 1, 0, 0, 0, 0]
[6, 85, 12, 0, 0, 0, 0, 0]
[6, 90, 7, 0, 0, 0, 0, 0]
[6, 81, 16, 0, 0, 0, 0, 0]
[6, 78, 19, 0, 0, 0, 0, 0]
[6, 82, 15, 0, 0, 0, 0, 0]
[6, 83, 13, 1, 0, 0, 0, 0]
[6, 82, 12, 3, 0, 0, 0, 0]
[6, 81, 13, 3, 0, 0, 0, 0]
[6, 86, 11, 0, 0, 0, 0, 0]
[6, 83, 14, 0, 0, 0, 0, 0]
[6, 82, 14, 1, 0, 0, 0, 0]
[6, 85, 11, 1, 0, 0, 0, 0]
[6, 82, 15, 0, 0, 0, 0, 0]
[6, 75, 22, 0, 0, 0, 0, 0]
[6, 78, 17, 2, 0, 0, 0, 0]
[6, 82, 14, 1, 0, 0, 0, 0]
[6, 85, 10, 2, 0, 0, 0, 0]
[6, 86, 10, 1, 0, 0, 0, 0]
[6, 88, 9, 0, 0, 0, 0, 0]
[6, 84, 12, 1, 0, 0, 0, 0]
[6, 86, 11, 0, 0, 0, 0, 0]
[6, 88, 9, 0, 0, 0, 0, 0]
[6, 87, 8, 2, 0, 0, 0, 0]
[6, 80, 15, 2, 0, 0, 0, 0]
[6, 88, 9, 0, 0, 0, 0, 0]
[6, 88, 9, 0, 0, 0, 0, 0]
[6, 83, 14, 0, 0, 0, 0, 0]
[6, 86, 11, 0, 0, 0, 0, 0]
[6, 87, 9, 1, 0, 0, 0, 0]
[6, 88, 8, 1, 0, 0, 0, 0]
[6, 84, 12, 1, 0, 0, 0, 0]
[6, 86, 10, 1, 0, 0, 0, 0]
[6, 82, 15, 0, 0, 0, 0, 0]
[6, 89, 8, 0, 0, 0, 0, 0]
[6, 87, 10, 0, 0, 0, 0, 0]
[6, 82, 15, 0, 0, 0, 0, 0]
[6, 90, 7, 0, 0, 0, 0, 0]
[6, 86, 11, 0, 0, 0, 0, 0]
[6, 84, 13, 0, 0, 0, 0, 0]
[6, 88, 9, 0, 0, 0, 0, 0]
[6, 90, 6, 1, 0, 0, 0, 0]
[6, 90, 6, 1, 0, 0, 0, 0]
[6, 87, 9, 1, 0, 0, 0, 0]
[6, 89, 7, 1, 0, 0, 0, 0]
[6, 85, 12, 0, 0, 0, 0, 0]
[6, 86, 10, 1, 0, 0, 0, 0]
[6, 88, 8, 1, 0, 0, 0, 0]
[6, 81, 14, 2, 0, 0, 0, 0]
[6, 81, 15, 1, 0, 0, 0, 0]
[6, 82, 14, 1, 0, 0, 0, 0]
[6, 83, 12, 2, 0, 0, 0, 0]
[6, 85, 10, 2, 0, 0, 0, 0]
[6, 85, 11, 1, 0, 0, 0, 0]
[6, 87, 10, 0, 0, 0, 0, 0]
[6, 84, 13, 0, 0, 0, 0, 0]
[6, 88, 9, 0, 0, 0, 0, 0]
[6, 84, 13, 0, 0, 0, 0, 0]
[6, 83, 14, 0, 0, 0, 0, 0]
[6, 84, 12, 1, 0, 0, 0, 0]
[6, 88, 9, 0, 0, 0, 0, 0]
[6, 87, 9, 1, 0, 0, 0, 0]
[6, 89, 8, 0, 0, 0, 0, 0]
[6, 85, 12, 0, 0, 0, 0, 0]
[6, 81, 16, 0, 0, 0, 0, 0]
[6, 84, 11, 2, 0, 0, 0, 0]
[6, 82, 13, 2, 0, 0, 0, 0]
[6, 87, 8, 2, 0, 0, 0, 0]
[6, 87, 8, 2, 0, 0, 0, 0]
